id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,location,last_review_year
50843302,Home in Austin · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,285364413,Christian,,78741,30.238252639770508,-97.73566436767578,Private room,58,3,24,2023-08-27,3.32,45,46,24,,"(-97.73566436767578, 30.238252639770508)",2023.0
50843791,Home in Austin · ★5.0 · 1 bedroom · 2 baths,285364413,Christian,,78741,30.238252639770508,-97.73566436767578,Private room,69,7,6,2023-05-07,0.49,45,57,5,,"(-97.73566436767578, 30.238252639770508)",2023.0
50844654,Home in Austin · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,285364413,Christian,,78741,30.238252639770508,-97.73566436767578,Private room,67,3,14,2023-08-18,0.9,45,57,13,,"(-97.73566436767578, 30.238252639770508)",2023.0
50845813,Home in Austin · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,285364413,Christian,,78741,30.238252639770508,-97.73566436767578,Private room,60,4,13,2023-08-17,1.43,45,73,13,,"(-97.73566436767578, 30.238252639770508)",2023.0
50846250,Home in Austin · 5 bedrooms · 5 beds · 4 baths,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Entire home/apt,271,3,0,,,45,22,0,,"(-97.7353286743164, 30.23800468444824)",
50846668,Guest suite in Austin · ★4.98 · 1 bedroom · 2 beds · 1 bath,80309698,Mark,,78704,30.24686,-97.75161,Entire home/apt,270,2,61,2023-08-24,2.33,1,147,26,,"(-97.75161, 30.24686)",2023.0
50848534,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,26758453,Shannon,,78731,30.34962,-97.75697,Private room,375,1,0,,,2,90,0,,"(-97.75697, 30.34962)",
50848751,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,204214853,Julie,,78751,30.32014,-97.718,Entire home/apt,190,3,33,2023-05-30,1.39,1,117,15,,"(-97.718, 30.32014)",2023.0
50850239,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,104278059,Kristen,,78704,30.23925,-97.7634,Entire home/apt,643,1,3,2022-05-21,0.13,1,281,0,,"(-97.7634, 30.23925)",2022.0
50850289,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,151264702,Fred,,78702,30.26388,-97.71171,Entire home/apt,495,6,0,,,1,0,0,,"(-97.71171, 30.26388)",
50850546,Home in Austin · 4 bedrooms · 4 beds · 3 baths,58079244,Nichole,,78744,30.14336,-97.71684,Entire home/apt,550,3,2,2022-10-24,0.09,1,282,1,,"(-97.71684, 30.14336)",2022.0
50851667,Guesthouse in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,252671342,Nina,,78753,30.35229,-97.69729,Entire home/apt,122,2,115,2023-07-15,4.6,1,345,35,,"(-97.69729, 30.35229)",2023.0
50851988,Guest suite in Austin · ★4.95 · 1 bedroom · 3 beds · 1.5 baths,385249133,Mehrad,,78704,30.25237,-97.74276,Entire home/apt,149,2,40,2023-06-08,1.53,1,55,18,,"(-97.74276, 30.25237)",2023.0
50852259,Guesthouse in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,18117319,Krissy,,78704,30.25043,-97.77431,Entire home/apt,80,2,85,2023-08-06,3.22,1,133,27,,"(-97.77431, 30.25043)",2023.0
50852369,Home in Austin · 1 bedroom · 1 bed · 2 baths,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Private room,65,3,2,2023-07-28,0.7,45,292,2,,"(-97.7353286743164, 30.23800468444824)",2023.0
50852434,Home in Austin · ★4.50 · 1 bedroom · 1 bath,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Private room,62,3,6,2023-08-03,1.37,45,58,6,,"(-97.7353286743164, 30.23800468444824)",2023.0
50852493,Home in Austin · 1 bedroom · 1 bed · 1 private bath,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Private room,82,7,1,2023-05-18,0.26,45,63,1,,"(-97.7353286743164, 30.23800468444824)",2023.0
50852565,Home in Austin · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Private room,60,3,18,2023-09-04,1.18,45,70,16,,"(-97.7353286743164, 30.23800468444824)",2023.0
50852596,Home in Austin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,285364413,Christian,,78741,30.23800468444824,-97.7353286743164,Private room,60,3,10,2023-09-04,1.1,45,70,10,,"(-97.7353286743164, 30.23800468444824)",2023.0
50853896,Home in Austin · ★4.69 · 2 bedrooms · 3 beds · 2 baths,24922959,Alexandra,,78742,30.22272,-97.67317,Entire home/apt,150,2,13,2023-08-26,0.56,2,111,8,,"(-97.67317, 30.22272)",2023.0
50853917,Home in Austin · ★4.94 · 3 bedrooms · 3 beds · 1 bath,411136353,Paz,,78741,30.21669,-97.74004,Entire home/apt,170,2,53,2023-07-31,2.01,2,96,15,,"(-97.74004, 30.21669)",2023.0
50854636,Home in Austin · ★4.97 · 2 bedrooms · 2 beds · 2.5 baths,213057993,Brandon & Alex,,78702,30.2591,-97.73108,Entire home/apt,260,2,32,2023-09-04,1.34,1,138,30,,"(-97.73108, 30.2591)",2023.0
50866996,Home in Austin · 2 bedrooms · 2 beds · 1.5 baths,2863466,Lauren,,78704,30.25551,-97.77061,Entire home/apt,150,30,2,2022-01-31,0.08,1,358,0,,"(-97.77061, 30.25551)",2022.0
50868783,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2.5 baths,285364413,Christian,,78741,30.237611770629883,-97.7351531982422,Private room,77,3,4,2023-08-13,1.5,45,160,4,,"(-97.7351531982422, 30.237611770629883)",2023.0
50869294,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,285364413,Christian,,78741,30.237611770629883,-97.7351531982422,Private room,78,5,16,2023-07-01,0.91,45,52,14,,"(-97.7351531982422, 30.237611770629883)",2023.0
50870065,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,285364413,Christian,,78741,30.237611770629883,-97.7351531982422,Private room,60,3,10,2023-09-06,1.01,45,157,10,,"(-97.7351531982422, 30.237611770629883)",2023.0
50870877,Home in Austin · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,285364413,Christian,,78741,30.237611770629883,-97.7351531982422,Private room,69,5,9,2023-08-14,1.06,45,66,9,,"(-97.7351531982422, 30.237611770629883)",2023.0
50871343,Home in Austin · 4 bedrooms · 7 beds · 3.5 baths,285364413,Christian,,78741,30.237611770629883,-97.7351531982422,Entire home/apt,271,30,1,2023-02-06,0.14,45,42,1,,"(-97.7351531982422, 30.237611770629883)",2023.0
50872405,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,13307579,Jordan,,78745,30.22366,-97.78131,Entire home/apt,150,7,2,2022-10-19,0.08,1,356,1,,"(-97.78131, 30.22366)",2022.0
50874262,Home in Austin · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,285364413,Christian,,78704,30.23735618591309,-97.78253173828124,Entire home/apt,184,3,15,2023-08-28,1.02,45,57,12,,"(-97.78253173828124, 30.23735618591309)",2023.0
50875015,Home in Austin · 1 bedroom · 3 beds · 2 shared baths,285364413,Christian,,78741,30.236949920654297,-97.72968292236328,Shared room,122,7,0,,,45,9,0,,"(-97.72968292236328, 30.236949920654297)",
50878059,Home in Austin · ★4.88 · 3 bedrooms · 2 beds · 2 baths,28008100,Andrew,,78756,30.32108,-97.73535,Entire home/apt,399,2,8,2023-03-15,0.34,1,0,1,,"(-97.73535, 30.32108)",2023.0
50889540,Home in Austin · ★4.38 · 1 bedroom · 1 bed · 1 private bath,285364413,Christian,,78741,30.236949920654297,-97.72968292236328,Private room,60,7,8,2023-08-31,0.96,45,59,8,,"(-97.72968292236328, 30.236949920654297)",2023.0
50889667,Home in Austin · 1 bedroom · 1 private bath,285364413,Christian,,78741,30.236949920654297,-97.72968292236328,Private room,69,7,1,2022-11-20,0.1,45,51,1,,"(-97.72968292236328, 30.236949920654297)",2022.0
50890324,Home in Austin · 1 bedroom · 1 private bath,285364413,Christian,,78741,30.236949920654297,-97.72968292236328,Private room,60,7,2,2023-01-18,0.22,45,51,2,,"(-97.72968292236328, 30.236949920654297)",2023.0
50890429,Home in Austin · 1 bedroom · 1 bed · 1 private bath,285364413,Christian,,78741,30.236949920654297,-97.72968292236328,Private room,75,7,0,,,45,9,0,,"(-97.72968292236328, 30.236949920654297)",
50892412,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,17790513,Laura,,78744,30.1971,-97.73108,Private room,20,2,3,2021-07-30,0.11,1,0,0,,"(-97.73108, 30.1971)",2021.0
50892608,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,285364413,Christian,,78705,30.28443145751953,-97.7458724975586,Entire home/apt,117,30,0,,,45,0,0,,"(-97.7458724975586, 30.28443145751953)",
50893022,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,285364413,Christian,,78705,30.28443145751953,-97.7458724975586,Private room,61,30,1,2023-06-30,0.41,45,0,1,,"(-97.7458724975586, 30.28443145751953)",2023.0
50893250,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,285364413,Christian,,78705,30.28443145751953,-97.7458724975586,Private room,61,30,2,2023-06-24,0.22,45,0,2,,"(-97.7458724975586, 30.28443145751953)",2023.0
50896809,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,18253226,Portoro,,78702,30.27588,-97.72093,Entire home/apt,143,2,59,2023-08-28,2.25,32,259,27,,"(-97.72093, 30.27588)",2023.0
50899062,Rental unit in Austin · ★4.64 · 1 bedroom · 1 bed · 1 bath,411558193,Memuna,,78751,30.30233,-97.73411,Entire home/apt,120,2,22,2023-04-02,0.86,1,0,7,,"(-97.73411, 30.30233)",2023.0
50901766,Home in Austin · ★4.92 · 2 bedrooms · 2 beds · 1 bath,80406,Dani,,78704,30.24194101594412,-97.7428440476071,Entire home/apt,175,3,65,2023-08-14,2.53,6,137,40,,"(-97.7428440476071, 30.24194101594412)",2023.0
50919775,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,84615321,Bailey,,78704,30.25236,-97.75613,Entire home/apt,942,2,33,2023-07-17,1.27,2,285,15,,"(-97.75613, 30.25236)",2023.0
50920642,Home in Austin · ★4.78 · 4 bedrooms · 4 beds · 2 baths,186124,Amanda,,78745,30.20376,-97.82318,Entire home/apt,264,3,9,2023-07-04,0.53,1,31,6,,"(-97.82318, 30.20376)",2023.0
50921116,Home in Austin · ★4.81 · 6 bedrooms · 8 beds · 4 baths,56373541,A Stay Above The Rest,,78723,30.31191,-97.67419,Entire home/apt,419,1,26,2023-06-19,1.07,17,165,9,,"(-97.67419, 30.31191)",2023.0
50923158,Condo in Austin · ★4.84 · 1 bedroom · 1 bed · 1 bath,115517310,Bryant,,78705,30.28411,-97.7469,Entire home/apt,146,2,76,2023-07-23,2.94,1,39,30,,"(-97.7469, 30.28411)",2023.0
50934783,Rental unit in Austin · ★4.47 · 2 bedrooms · 2 beds · 2 baths,30293115,Shavone,,78727,30.44019,-97.7434,Entire home/apt,90,1,45,2023-08-05,2.07,1,212,16,,"(-97.7434, 30.44019)",2023.0
50942296,Rental unit in Austin · ★4.46 · 1 bedroom · 2 beds · 1 bath,50214619,Ames - Austin Vacay,,78703,30.28924442901451,-97.7710367862096,Entire home/apt,79,1,78,2023-08-14,2.97,25,328,29,,"(-97.7710367862096, 30.28924442901451)",2023.0
50952216,Home in Austin · 2 bedrooms · 3 beds · 2 baths,412060845,John,,78704,30.24348,-97.75221,Entire home/apt,700,180,0,,,1,0,0,,"(-97.75221, 30.24348)",
50954742,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,8280760,Dave,,78702,30.25446,-97.71077,Entire home/apt,240,4,8,2023-06-11,0.33,1,150,4,,"(-97.71077, 30.25446)",2023.0
50969389,Home in Austin · 2 bedrooms · 2 beds · 2 baths,128891658,John,,78704,30.24495,-97.75912,Entire home/apt,241,30,1,2021-08-29,0.04,1,328,0,,"(-97.75912, 30.24495)",2021.0
50975065,Bungalow in Austin · ★4.85 · 2 bedrooms · 3 beds · 1 bath,412300300,Rebel Doors,,78734,30.3739,-97.9181,Entire home/apt,131,1,67,2023-09-04,2.58,1,165,26,,"(-97.9181, 30.3739)",2023.0
50980104,Home in Austin · ★4.63 · 2 bedrooms · 2 beds · 2 baths,8667184,Jan,,78723,30.30669,-97.69834,Entire home/apt,120,30,8,2023-06-16,0.35,1,212,4,,"(-97.69834, 30.30669)",2023.0
50980411,Home in Austin · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,59531722,Andrew,,78753,30.39415,-97.65809,Entire home/apt,255,20,11,2023-05-07,0.42,1,93,2,,"(-97.65809, 30.39415)",2023.0
50987962,Home in Austin · ★4.97 · 4 bedrooms · 5 beds · 4 baths,67108209,Lucas & Nickol,,78704,30.24353,-97.73982,Entire home/apt,1696,2,30,2022-09-06,1.15,8,0,0,,"(-97.73982, 30.24353)",2022.0
50999830,Townhouse in Austin · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,1568492,Stacie,,78723,30.29945,-97.69724,Private room,85,2,20,2023-05-14,0.89,1,150,8,,"(-97.69724, 30.29945)",2023.0
51001743,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,4731237,Ali,,78752,30.34149,-97.7151,Entire home/apt,259,3,43,2023-08-26,1.8,6,37,16,,"(-97.7151, 30.34149)",2023.0
51002523,Home in Austin · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,257469814,Kailey,,78704,30.23972,-97.77658,Entire home/apt,157,2,10,2021-10-27,0.38,1,0,0,,"(-97.77658, 30.23972)",2021.0
51002612,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,15686972,Luke,,78722,30.2989,-97.71134,Entire home/apt,218,2,3,2021-08-15,0.12,1,0,0,,"(-97.71134, 30.2989)",2021.0
51015534,Home in The Hills · ★4.92 · 3 bedrooms · 3 beds · 2 baths,59111179,Ingrid,,78738,30.35069,-97.9937,Entire home/apt,250,30,25,2022-08-14,1.01,1,89,0,,"(-97.9937, 30.35069)",2022.0
51019905,Rental unit in Austin · ★4.67 · 1 bedroom · 1 bed · 1 bath,107802332,Brendan,,78759,30.41233,-97.71579,Entire home/apt,67,1,3,2021-10-17,0.12,1,0,0,,"(-97.71579, 30.41233)",2021.0
51023411,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.4042,-97.723,Entire home/apt,81,30,1,2022-04-19,0.06,22,246,0,,"(-97.723, 30.4042)",2022.0
51026919,Home in Austin · ★4.97 · 1 bedroom · 2 beds · 1 bath,1004372,Miriam,,78722,30.29091,-97.71723,Entire home/apt,95,2,38,2023-07-24,2.16,1,0,13,,"(-97.71723, 30.29091)",2023.0
51033682,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,94705836,Austin,,78724,30.28519,-97.64799,Entire home/apt,134,3,79,2023-09-03,3.06,18,352,39,,"(-97.64799, 30.28519)",2023.0
51035891,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,10105063,Mitchell,,78704,30.25532,-97.77265,Entire home/apt,630,3,10,2023-07-30,0.44,1,314,5,,"(-97.77265, 30.25532)",2023.0
51038020,Home in Austin · ★5.0 · 2 bedrooms · 2 baths,47709869,Jeffrey,,78745,30.22031,-97.77263,Entire home/apt,225,1,5,2021-10-09,0.19,1,360,0,,"(-97.77263, 30.22031)",2021.0
51039521,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.4006,-97.72282,Entire home/apt,72,30,1,2022-05-02,0.06,22,170,0,,"(-97.72282, 30.4006)",2022.0
51039665,Rental unit in Austin · 1 bedroom · 1 bath,106649223,The Bindel,,78758,30.39908,-97.72111,Entire home/apt,75,30,1,2022-07-03,0.07,22,0,0,,"(-97.72111, 30.39908)",2022.0
51040181,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.3991,-97.72271,Entire home/apt,86,30,1,2021-10-31,0.04,22,205,0,,"(-97.72271, 30.3991)",2021.0
51040572,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.39811,-97.72471,Entire home/apt,114,30,1,2021-11-30,0.05,22,198,0,,"(-97.72471, 30.39811)",2021.0
51043399,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,412973948,Angelica,,78759,30.3705,-97.74518,Entire home/apt,92,60,3,2023-05-26,0.13,1,360,1,,"(-97.74518, 30.3705)",2023.0
51050168,Villa in Austin · 2 bedrooms · 3 beds · 2 baths,225933353,Vacation Rentals,,78701,30.27267,-97.74707,Entire home/apt,650,4,0,,,4,0,0,,"(-97.74707, 30.27267)",
51058255,Home in Austin · ★4.72 · 4 bedrooms · 5 beds · 3 baths,205245796,Robert,,78744,30.19973,-97.73833,Entire home/apt,270,1,110,2023-08-25,4.53,13,82,59,,"(-97.73833, 30.19973)",2023.0
51060141,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,31811428,Meredith,,78745,30.21928,-97.77973,Private room,77,3,4,2022-03-18,0.16,2,137,0,,"(-97.77973, 30.21928)",2022.0
51062390,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78704,30.25498,-97.74672,Entire home/apt,92,30,0,,,22,185,0,,"(-97.74672, 30.25498)",
51062478,Home in Austin · ★4.80 · 2 bedrooms · 2 beds · 2 baths,48172770,Stacy,,78757,30.35995,-97.72244,Entire home/apt,250,2,5,2022-10-24,0.21,1,259,1,,"(-97.72244, 30.35995)",2022.0
51063566,Home in Austin · 2 bedrooms · 2 beds · 2 baths,31594045,Courtney,,78704,30.2519,-97.76065,Entire home/apt,649,1,1,2021-10-03,0.04,1,0,0,,"(-97.76065, 30.2519)",2021.0
51064536,Home in Austin · ★4.92 · 4 bedrooms · 5 beds · 2.5 baths,192792688,Alison,,78727,30.42656,-97.71127,Entire home/apt,200,4,36,2023-05-15,1.38,1,269,11,,"(-97.71127, 30.42656)",2023.0
51066760,Home in Austin · ★4.75 · 3 bedrooms · 3 beds · 1 bath,1840480,Scott & Sally,,78745,30.20432,-97.80267,Entire home/apt,169,29,4,2023-04-17,0.19,12,244,2,,"(-97.80267, 30.20432)",2023.0
51067369,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,172519163,Brandon,,78759,30.36684,-97.74767,Private room,62,2,10,2022-03-20,0.39,2,357,0,,"(-97.74767, 30.36684)",2022.0
51070109,Home in Austin · ★5.0 · 5 bedrooms · 6 beds · 4 baths,42338224,Millie,,78737,30.19924,-97.97176,Entire home/apt,350,3,8,2022-07-31,0.48,1,0,0,,"(-97.97176, 30.19924)",2022.0
51071630,Townhouse in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,36305021,Ashton,,78703,30.28514,-97.77632,Entire home/apt,388,2,28,2023-03-20,1.22,1,261,9,,"(-97.77632, 30.28514)",2023.0
51071832,Home in Austin · ★4.86 · 4 bedrooms · 10 beds · 2 baths,121858032,Yvonne,,78702,30.25552,-97.725,Entire home/apt,512,2,74,2023-09-03,2.85,1,158,28,,"(-97.725, 30.25552)",2023.0
51071925,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,3947597,Chad,,78704,30.2469,-97.75108,Entire home/apt,100,30,15,2023-07-18,0.68,6,212,5,,"(-97.75108, 30.2469)",2023.0
51087703,Home in Austin · ★4.71 · 3 bedrooms · 3 beds · 2.5 baths,72768329,Dietrich,,78702,30.27672,-97.71444,Entire home/apt,1000,2,7,2023-05-07,0.37,1,19,3,,"(-97.71444, 30.27672)",2023.0
51088472,Place to stay in Austin · ★5.0 · 1 bed · 1 bath,413373318,Ravyn,,78737,30.224221068207232,-97.89731288129624,Entire home/apt,81,1,14,2023-09-02,2.55,1,57,14,,"(-97.89731288129624, 30.224221068207232)",2023.0
51093785,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,413430387,Raquel,,78758,30.39763,-97.72389,Entire home/apt,180,15,0,,,1,365,0,,"(-97.72389, 30.39763)",
51100048,Home in Austin · ★4.93 · 5 bedrooms · 6 beds · 3 baths,11271348,Lindsay,,78704,30.2433,-97.7661,Entire home/apt,916,1,40,2023-08-12,1.66,1,344,15,,"(-97.7661, 30.2433)",2023.0
51105735,Rental unit in Austin · ★4.33 · 1 bedroom · 1 bed · 1 bath,413533318,Chynna,,78741,30.24026,-97.73137,Entire home/apt,79,1,3,2023-08-19,1.15,1,38,3,,"(-97.73137, 30.24026)",2023.0
51106805,Home in Austin · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,122610156,Janice,,78725,30.22972,-97.58354,Private room,55,1,59,2023-05-24,2.27,2,341,29,,"(-97.58354, 30.22972)",2023.0
51111008,Home in Austin · 3 bedrooms · 3 beds · 2 baths,80374560,Cindy,,78703,30.30755,-97.75429,Entire home/apt,358,2,1,2022-10-24,0.09,3,238,1,,"(-97.75429, 30.30755)",2022.0
51111010,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,80374560,Cindy,,78756,30.31663,-97.73991,Entire home/apt,145,3,8,2023-03-22,0.32,3,138,2,,"(-97.73991, 30.31663)",2023.0
51111597,Home in Austin · ★4.29 · 1 bedroom · 1 bed · 1.5 shared baths,324923800,Amy,,78754,30.35444,-97.66084,Private room,41,1,7,2021-10-31,0.27,12,0,0,,"(-97.66084, 30.35444)",2021.0
51111848,Home in Austin · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,299606671,Dina,,78754,30.36042,-97.63953,Private room,39,15,5,2022-04-30,0.19,14,365,0,,"(-97.63953, 30.36042)",2022.0
51111910,Home in Austin · 1 bedroom · 1 bed · 1.5 shared baths,299606671,Dina,,78753,30.39176,-97.64914,Private room,39,28,2,2022-06-30,0.08,14,359,0,,"(-97.64914, 30.39176)",2022.0
51116245,Home in Austin · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,122610156,Janice,,78725,30.22815,-97.58328,Private room,55,1,100,2023-05-26,3.85,2,341,45,,"(-97.58328, 30.22815)",2023.0
51121696,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,412367286,Timothy,,78702,30.27242,-97.73141,Entire home/apt,1143,2,10,2022-10-24,0.46,1,238,1,,"(-97.73141, 30.27242)",2022.0
51124841,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,343275038,Edward,,78744,30.19832,-97.74354,Private room,40,4,50,2023-08-19,2.03,2,74,27,,"(-97.74354, 30.19832)",2023.0
51125040,Home in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,194963345,Sue,,78728,30.45238,-97.68702,Private room,62,1,62,2023-08-01,2.58,7,359,23,,"(-97.68702, 30.45238)",2023.0
51128258,Home in Austin · ★4.90 · 2 bedrooms · 3 beds · 2.5 baths,135444861,Aksa,,78721,30.26112,-97.68616,Entire home/apt,174,28,31,2023-05-20,2.88,1,0,31,,"(-97.68616, 30.26112)",2023.0
51129601,Home in Austin · ★5.0 · 3 bedrooms · 5 beds · 2 baths,413770189,Tom,,78704,30.247407913208008,-97.756591796875,Entire home/apt,599,3,26,2023-09-04,1.11,2,219,9,,"(-97.756591796875, 30.247407913208008)",2023.0
51144841,Home in Austin · 2 bedrooms · 2 beds · 2 baths,5220633,Esteban,,78704,30.25508,-97.76961,Entire home/apt,124,13,0,,,2,0,0,,"(-97.76961, 30.25508)",
51153929,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,19611460,Wesley,,78745,30.22554,-97.80424,Entire home/apt,102,30,3,2023-08-26,0.19,2,274,2,,"(-97.80424, 30.22554)",2023.0
51169191,Cottage in Austin · ★4.85 · 2 bedrooms · 2 beds · 1 bath,22028769,Luc,,78737,30.21986,-97.89859,Entire home/apt,106,4,88,2023-08-21,3.42,3,82,43,,"(-97.89859, 30.21986)",2023.0
51173160,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.40302,-97.71968,Entire home/apt,87,30,0,,,22,183,0,,"(-97.71968, 30.40302)",
51173255,Rental unit in Austin · 1 bedroom · 1 bath,106649223,The Bindel,,78758,30.40281,-97.7198,Entire home/apt,72,30,2,2022-06-19,0.11,22,199,0,,"(-97.7198, 30.40281)",2022.0
51174377,Condo in Austin · ★4.20 · 1 bedroom · 1 bed · 1 bath,170465200,Welcome,,78758,30.39685,-97.72614,Entire home/apt,114,5,10,2023-02-03,0.41,4,165,1,,"(-97.72614, 30.39685)",2023.0
51175143,Condo in Austin · ★4.96 · 1 bedroom · 2 beds · 2 baths,275169754,Madison,,78702,30.25917,-97.72424,Entire home/apt,650,2,27,2022-10-25,1.12,2,44,1,,"(-97.72424, 30.25917)",2022.0
51175602,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1780691,Tyler,,78721,30.2792,-97.69749,Entire home/apt,150,30,13,2023-09-08,0.5,2,177,5,,"(-97.69749, 30.2792)",2023.0
51176245,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78704,30.25459,-97.74654,Entire home/apt,93,30,0,,,22,180,0,,"(-97.74654, 30.25459)",
51176310,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78704,30.2547,-97.74527,Entire home/apt,95,30,0,,,22,204,0,,"(-97.74527, 30.2547)",
51176467,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78702,30.26058,-97.72066,Entire home/apt,110,30,0,,,22,0,0,,"(-97.72066, 30.26058)",
